Timestamp,P1,P2,P15,P23
2024-06-23 00:00:00,209.391,7.393,54.95,-30.22
2024-06-23 01:00:00,210.837,7.502,55.397,-30.488
2024-06-23 02:00:00,251.212,8.034,64.994,-34.861
2024-06-23 03:00:00,299.939,8.385,76.413,-40.631
2024-06-23 04:00:00,374.855,8.192,93.154,-47.368
2024-06-23 05:00:00,403.144,7.567,95.493,-45.689
2024-06-23 06:00:00,414.377,6.547,95.311,-44.271
2024-06-23 07:00:00,410.249,6.058,95.074,-45.992
2024-06-23 08:00:00,405.939,5.591,94.845,-47.801
2024-06-23 09:00:00,397.866,5.742,94.72,-49.99
2024-06-23 10:00:00,390.494,6.219,94.728,-51.075
2024-06-23 11:00:00,382.383,6.36,94.48,-52.421
2024-06-23 12:00:00,376.177,6.65,93.834,-52.708
2024-06-23 13:00:00,376.608,6.759,93.977,-52.794
2024-06-23 14:00:00,381.427,6.645,94.505,-52.89
2024-06-23 15:00:00,391.762,6.741,95.254,-51.473
2024-06-23 16:00:00,403.109,6.556,95.703,-49.272
2024-06-23 17:00:00,413.684,6.212,95.366,-45.955
2024-06-23 18:00:00,417.398,6.804,95.645,-44.519
2024-06-23 19:00:00,412.788,7.682,96.251,-46.201
2024-06-23 20:00:00,402.736,8.625,96.503,-48.237
2024-06-23 21:00:00,385.169,9.63,95.807,-49.432
2024-06-23 22:00:00,346.789,10.332,89.323,-49.367
2024-06-23 23:00:00,301.238,10.235,78.906,-44.139
2024-06-24 00:00:00,247.36,10.227,66.716,-37.133
2024-06-24 01:00:00,249.091,10.355,67.253,-37.443
2024-06-24 02:00:00,289.752,10.944,76.913,-42.017
2024-06-24 03:00:00,338.764,11.343,88.395,-48.026
2024-06-24 04:00:00,385.971,10.688,96.885,-49.849
2024-06-24 05:00:00,407.452,9.815,98.032,-47.763
2024-06-24 06:00:00,416.9,8.388,97.071,-44.918
2024-06-24 07:00:00,412.985,8.149,96.918,-46.961
2024-06-24 08:00:00,408.831,7.782,96.727,-48.807
2024-06-24 09:00:00,401.596,8.022,96.914,-51.339
2024-06-24 10:00:00,395.258,8.487,97.06,-52.582
2024-06-24 11:00:00,388.533,8.587,96.824,-53.868
2024-06-24 12:00:00,383.443,8.833,96.416,-54.228
2024-06-24 13:00:00,383.443,8.833,96.416,-54.228
2024-06-24 14:00:00,387.014,8.577,96.589,-54.129
2024-06-24 15:00:00,395.258,8.487,97.06,-52.582
2024-06-24 16:00:00,405.222,8.049,97.021,-49.966
2024-06-24 17:00:00,414.796,7.207,96.178,-45.592
2024-06-24 18:00:00,418.428,7.681,96.412,-44.614
2024-06-24 19:00:00,414.159,8.622,97.18,-46.597
2024-06-24 20:00:00,404.746,9.646,97.672,-49.03
2024-06-24 21:00:00,388.763,10.622,97.143,-50.354
2024-06-24 22:00:00,359.501,11.289,93.254,-51.655
2024-06-24 23:00:00,313.52,11.171,82.708,-46.428
2024-06-25 00:00:00,257.923,11.01,69.994,-39.021
2024-06-25 01:00:00,257.923,11.01,69.994,-39.021
2024-06-25 02:00:00,296.841,11.474,79.109,-43.308
2024-06-25 03:00:00,344.099,11.748,90.044,-49.024
2024-06-25 04:00:00,386.799,10.909,97.196,-50.061
2024-06-25 05:00:00,407.628,9.91,98.139,-47.827
2024-06-25 06:00:00,416.9,8.388,97.071,-44.918
2024-06-25 07:00:00,412.985,8.149,96.918,-46.961
2024-06-25 08:00:00,408.831,7.782,96.727,-48.807
2024-06-25 09:00:00,401.596,8.022,96.914,-51.339
2024-06-25 10:00:00,395.258,8.487,97.06,-52.582
2024-06-25 11:00:00,388.533,8.587,96.824,-53.868
2024-06-25 12:00:00,383.443,8.833,96.416,-54.228
2024-06-25 13:00:00,383.443,8.833,96.416,-54.228
2024-06-25 14:00:00,387.014,8.577,96.589,-54.129
2024-06-25 15:00:00,395.258,8.487,97.06,-52.582
2024-06-25 16:00:00,405.222,8.049,97.021,-49.966
2024-06-25 17:00:00,414.796,7.207,96.178,-45.592
2024-06-25 18:00:00,418.428,7.681,96.412,-44.614
2024-06-25 19:00:00,414.159,8.622,97.18,-46.597
2024-06-25 20:00:00,404.746,9.646,97.672,-49.03
2024-06-25 21:00:00,388.763,10.622,97.143,-50.354
2024-06-25 22:00:00,359.501,11.289,93.254,-51.655
2024-06-25 23:00:00,313.52,11.171,82.708,-46.428
2024-06-26 00:00:00,257.923,11.01,69.994,-39.021
2024-06-26 01:00:00,257.923,11.01,69.994,-39.021
2024-06-26 02:00:00,296.841,11.474,79.109,-43.308
2024-06-26 03:00:00,344.099,11.748,90.044,-49.024
2024-06-26 04:00:00,386.799,10.909,97.196,-50.061
2024-06-26 05:00:00,407.628,9.91,98.139,-47.827
2024-06-26 06:00:00,416.9,8.388,97.071,-44.918
2024-06-26 07:00:00,412.985,8.149,96.918,-46.961
2024-06-26 08:00:00,408.831,7.782,96.727,-48.807
2024-06-26 09:00:00,401.596,8.022,96.914,-51.339
2024-06-26 10:00:00,395.258,8.487,97.06,-52.582
2024-06-26 11:00:00,388.533,8.587,96.824,-53.868
2024-06-26 12:00:00,383.443,8.833,96.416,-54.228
2024-06-26 13:00:00,383.443,8.833,96.416,-54.228
2024-06-26 14:00:00,387.014,8.577,96.589,-54.129
2024-06-26 15:00:00,395.258,8.487,97.06,-52.582
2024-06-26 16:00:00,405.222,8.049,97.021,-49.966
2024-06-26 17:00:00,414.796,7.207,96.178,-45.592
2024-06-26 18:00:00,418.428,7.681,96.412,-44.614
2024-06-26 19:00:00,414.159,8.622,97.18,-46.597
2024-06-26 20:00:00,404.746,9.646,97.672,-49.03
2024-06-26 21:00:00,388.763,10.622,97.143,-50.354
2024-06-26 22:00:00,359.501,11.289,93.254,-51.655
2024-06-26 23:00:00,313.52,11.171,82.708,-46.428
2024-06-27 00:00:00,257.923,11.01,69.994,-39.021
2024-06-27 01:00:00,257.923,11.01,69.994,-39.021
2024-06-27 02:00:00,296.841,11.474,79.109,-43.308
2024-06-27 03:00:00,344.099,11.748,90.044,-49.024
2024-06-27 04:00:00,386.799,10.909,97.196,-50.061
2024-06-27 05:00:00,407.628,9.91,98.139,-47.827
2024-06-27 06:00:00,416.9,8.388,97.071,-44.918
2024-06-27 07:00:00,412.985,8.149,96.918,-46.961
2024-06-27 08:00:00,408.831,7.782,96.727,-48.807
2024-06-27 09:00:00,401.596,8.022,96.914,-51.339
2024-06-27 10:00:00,395.258,8.487,97.06,-52.582
2024-06-27 11:00:00,388.533,8.587,96.824,-53.868
2024-06-27 12:00:00,383.443,8.833,96.416,-54.228
2024-06-27 13:00:00,383.443,8.833,96.416,-54.228
2024-06-27 14:00:00,387.014,8.577,96.589,-54.129
2024-06-27 15:00:00,395.258,8.487,97.06,-52.582
2024-06-27 16:00:00,405.222,8.049,97.021,-49.966
2024-06-27 17:00:00,414.796,7.207,96.178,-45.592
2024-06-27 18:00:00,418.428,7.681,96.412,-44.614
2024-06-27 19:00:00,414.159,8.622,97.18,-46.597
2024-06-27 20:00:00,404.746,9.646,97.672,-49.03
2024-06-27 21:00:00,388.763,10.622,97.143,-50.354
2024-06-27 22:00:00,359.501,11.289,93.254,-51.655
2024-06-27 23:00:00,313.52,11.171,82.708,-46.428
2024-06-28 00:00:00,257.923,11.01,69.994,-39.021
2024-06-28 01:00:00,257.923,11.01,69.994,-39.021
2024-06-28 02:00:00,296.841,11.474,79.109,-43.308
2024-06-28 03:00:00,344.099,11.748,90.044,-49.024
2024-06-28 04:00:00,386.799,10.909,97.196,-50.061
2024-06-28 05:00:00,407.628,9.91,98.139,-47.827
2024-06-28 06:00:00,416.9,8.388,97.071,-44.918
2024-06-28 07:00:00,412.985,8.149,96.918,-46.961
2024-06-28 08:00:00,408.831,7.782,96.727,-48.807
2024-06-28 09:00:00,401.596,8.022,96.914,-51.339
2024-06-28 10:00:00,395.258,8.487,97.06,-52.582
2024-06-28 11:00:00,388.533,8.587,96.824,-53.868
2024-06-28 12:00:00,383.443,8.833,96.416,-54.228
2024-06-28 13:00:00,383.443,8.833,96.416,-54.228
2024-06-28 14:00:00,387.014,8.577,96.589,-54.129
2024-06-28 15:00:00,395.258,8.487,97.06,-52.582
2024-06-28 16:00:00,405.222,8.049,97.021,-49.966
2024-06-28 17:00:00,414.796,7.207,96.178,-45.592
2024-06-28 18:00:00,418.428,7.681,96.412,-44.614
2024-06-28 19:00:00,414.159,8.622,97.18,-46.597
2024-06-28 20:00:00,404.746,9.646,97.672,-49.03
2024-06-28 21:00:00,388.763,10.622,97.143,-50.354
2024-06-28 22:00:00,359.501,11.289,93.254,-51.655
2024-06-28 23:00:00,313.52,11.171,82.708,-46.428
2024-06-29 00:00:00,257.923,11.01,69.994,-39.021
2024-06-29 01:00:00,257.923,11.01,69.994,-39.021
2024-06-29 02:00:00,296.841,11.474,79.109,-43.308
2024-06-29 03:00:00,344.099,11.748,90.044,-49.024
2024-06-29 04:00:00,386.799,10.909,97.196,-50.061
2024-06-29 05:00:00,407.628,9.91,98.139,-47.827
2024-06-29 06:00:00,416.9,8.388,97.071,-44.918
2024-06-29 07:00:00,412.985,8.149,96.918,-46.961
2024-06-29 08:00:00,408.831,7.782,96.727,-48.807
2024-06-29 09:00:00,401.596,8.022,96.914,-51.339
2024-06-29 10:00:00,395.258,8.487,97.06,-52.582
2024-06-29 11:00:00,388.533,8.587,96.824,-53.868
2024-06-29 12:00:00,383.443,8.833,96.416,-54.228
2024-06-29 13:00:00,383.443,8.833,96.416,-54.228
2024-06-29 14:00:00,387.014,8.577,96.589,-54.129
2024-06-29 15:00:00,395.258,8.487,97.06,-52.582
2024-06-29 16:00:00,405.222,8.049,97.021,-49.966
2024-06-29 17:00:00,414.796,7.207,96.178,-45.592
2024-06-29 18:00:00,418.428,7.681,96.412,-44.614
2024-06-29 19:00:00,414.159,8.622,97.18,-46.597
2024-06-29 20:00:00,404.746,9.646,97.672,-49.03
2024-06-29 21:00:00,388.763,10.622,97.143,-50.354
2024-06-29 22:00:00,359.501,11.289,93.254,-51.655
2024-06-29 23:00:00,313.52,11.171,82.708,-46.428
2024-06-30 00:00:00,257.923,11.01,69.994,-39.021
2024-06-30 01:00:00,257.923,11.01,69.994,-39.021
2024-06-30 02:00:00,296.841,11.474,79.109,-43.308
2024-06-30 03:00:00,344.099,11.748,90.044,-49.024
2024-06-30 04:00:00,386.799,10.909,97.196,-50.061
2024-06-30 05:00:00,407.628,9.91,98.139,-47.827
2024-06-30 06:00:00,416.9,8.388,97.071,-44.918
2024-06-30 07:00:00,412.985,8.149,96.918,-46.961
2024-06-30 08:00:00,408.831,7.782,96.727,-48.807
2024-06-30 09:00:00,401.596,8.022,96.914,-51.339
2024-06-30 10:00:00,395.258,8.487,97.06,-52.582
2024-06-30 11:00:00,388.533,8.587,96.824,-53.868
2024-06-30 12:00:00,383.443,8.833,96.416,-54.228
2024-06-30 13:00:00,300.223,1.499,70.362,-36.632
2024-06-30 14:00:00,319.681,1.572,75.174,-39.36
2024-06-30 15:00:00,366.073,1.845,86.266,-43.459
2024-06-30 16:00:00,389.083,0.85,88.516,-40.909
2024-06-30 17:00:00,404.469,0.681,89.195,-38.22
2024-06-30 18:00:00,408.33,1.072,89.461,-36.501
2024-06-30 19:00:00,400.851,1.481,88.933,-36.872
2024-06-30 20:00:00,381.738,2.1,87.59,-38.262
2024-06-30 21:00:00,303.005,2.613,70.355,-31.492
2024-06-30 22:00:00,225.168,1.709,51.947,-24.059
2024-06-30 23:00:00,177.911,1.336,40.956,-18.979
2024-07-01 00:00:00,122.314,1.04,28.179,-12.539
2024-07-01 01:00:00,122.314,1.04,28.179,-12.539
2024-07-01 02:00:00,161.232,1.496,37.384,-16.252
2024-07-01 03:00:00,208.49,1.868,48.374,-21.332
2024-07-01 04:00:00,294.665,2.696,68.569,-30.126
2024-07-01 05:00:00,388.392,2.349,88.691,-36.623
2024-07-01 06:00:00,405.425,1.547,89.532,-36.073
2024-07-01 07:00:00,400.478,1.149,89.002,-37.908
2024-07-01 08:00:00,395.116,0.735,88.581,-39.957
2024-07-01 09:00:00,382.026,0.728,87.843,-42.335
2024-07-01 10:00:00,366.073,1.845,86.266,-43.459
2024-07-01 11:00:00,330.801,1.714,78.192,-40.736
2024-07-01 12:00:00,300.223,1.499,70.362,-36.632
2024-07-01 13:00:00,300.223,1.499,70.362,-36.632
2024-07-01 14:00:00,319.681,1.572,75.174,-39.36
2024-07-01 15:00:00,366.073,1.845,86.266,-43.459
2024-07-01 16:00:00,389.083,0.85,88.516,-40.909
2024-07-01 17:00:00,404.469,0.681,89.195,-38.22
2024-07-01 18:00:00,408.33,1.072,89.461,-36.501
2024-07-01 19:00:00,400.851,1.481,88.933,-36.872
2024-07-01 20:00:00,381.738,2.1,87.59,-38.262
2024-07-01 21:00:00,303.005,2.613,70.355,-31.492
2024-07-01 22:00:00,225.168,1.709,51.947,-24.059
2024-07-01 23:00:00,177.911,1.336,40.956,-18.979
2024-07-02 00:00:00,122.314,1.04,28.179,-12.539
2024-07-02 01:00:00,122.314,1.04,28.179,-12.539
2024-07-02 02:00:00,161.232,1.496,37.384,-16.252
2024-07-02 03:00:00,208.49,1.868,48.374,-21.332
2024-07-02 04:00:00,294.665,2.696,68.569,-30.126
2024-07-02 05:00:00,388.392,2.349,88.691,-36.623
2024-07-02 06:00:00,405.425,1.547,89.532,-36.073
2024-07-02 07:00:00,400.478,1.149,89.002,-37.908
2024-07-02 08:00:00,395.116,0.735,88.581,-39.957
2024-07-02 09:00:00,382.026,0.728,87.843,-42.335
2024-07-02 10:00:00,366.073,1.845,86.266,-43.459
2024-07-02 11:00:00,330.801,1.714,78.192,-40.736
2024-07-02 12:00:00,300.223,1.499,70.362,-36.632
2024-07-02 13:00:00,300.223,1.499,70.362,-36.632
2024-07-02 14:00:00,319.681,1.572,75.174,-39.36
2024-07-02 15:00:00,366.073,1.845,86.266,-43.459
2024-07-02 16:00:00,389.083,0.85,88.516,-40.909
2024-07-02 17:00:00,404.469,0.681,89.195,-38.22
2024-07-02 18:00:00,408.33,1.072,89.461,-36.501
2024-07-02 19:00:00,400.851,1.481,88.933,-36.872
2024-07-02 20:00:00,381.738,2.1,87.59,-38.262
2024-07-02 21:00:00,303.005,2.613,70.355,-31.492
2024-07-02 22:00:00,225.168,1.709,51.947,-24.059
2024-07-02 23:00:00,177.911,1.336,40.956,-18.979
2024-07-03 00:00:00,122.314,1.04,28.179,-12.539
2024-07-03 01:00:00,122.314,1.04,28.179,-12.539
2024-07-03 02:00:00,161.232,1.496,37.384,-16.252
2024-07-03 03:00:00,208.49,1.868,48.374,-21.332
2024-07-03 04:00:00,294.665,2.696,68.569,-30.126
2024-07-03 05:00:00,388.392,2.349,88.691,-36.623
2024-07-03 06:00:00,405.425,1.547,89.532,-36.073
2024-07-03 07:00:00,400.478,1.149,89.002,-37.908
2024-07-03 08:00:00,395.116,0.735,88.581,-39.957
2024-07-03 09:00:00,382.026,0.728,87.843,-42.335
2024-07-03 10:00:00,366.073,1.845,86.266,-43.459
2024-07-03 11:00:00,330.801,1.714,78.192,-40.736
2024-07-03 12:00:00,300.223,1.499,70.362,-36.632
2024-07-03 13:00:00,300.223,1.499,70.362,-36.632
2024-07-03 14:00:00,319.681,1.572,75.174,-39.36
2024-07-03 15:00:00,366.073,1.845,86.266,-43.459
2024-07-03 16:00:00,389.083,0.85,88.516,-40.909
2024-07-03 17:00:00,404.469,0.681,89.195,-38.22
2024-07-03 18:00:00,408.33,1.072,89.461,-36.501
2024-07-03 19:00:00,400.851,1.481,88.933,-36.872
2024-07-03 20:00:00,381.738,2.1,87.59,-38.262
2024-07-03 21:00:00,303.005,2.613,70.355,-31.492
2024-07-03 22:00:00,225.168,1.709,51.947,-24.059
2024-07-03 23:00:00,177.911,1.336,40.956,-18.979
2024-07-04 00:00:00,122.314,1.04,28.179,-12.539
2024-07-04 01:00:00,122.314,1.04,28.179,-12.539
2024-07-04 02:00:00,161.232,1.496,37.384,-16.252
2024-07-04 03:00:00,208.49,1.868,48.374,-21.332
2024-07-04 04:00:00,294.665,2.696,68.569,-30.126
2024-07-04 05:00:00,388.392,2.349,88.691,-36.623
2024-07-04 06:00:00,405.425,1.547,89.532,-36.073
2024-07-04 07:00:00,400.478,1.149,89.002,-37.908
2024-07-04 08:00:00,395.116,0.735,88.581,-39.957
2024-07-04 09:00:00,382.026,0.728,87.843,-42.335
2024-07-04 10:00:00,366.073,1.845,86.266,-43.459
2024-07-04 11:00:00,330.801,1.714,78.192,-40.736
2024-07-04 12:00:00,300.223,1.499,70.362,-36.632
2024-07-04 13:00:00,300.223,1.499,70.362,-36.632
2024-07-04 14:00:00,319.681,1.572,75.174,-39.36
2024-07-04 15:00:00,366.073,1.845,86.266,-43.459
2024-07-04 16:00:00,389.083,0.85,88.516,-40.909
2024-07-04 17:00:00,404.469,0.681,89.195,-38.22
2024-07-04 18:00:00,408.33,1.072,89.461,-36.501
2024-07-04 19:00:00,400.851,1.481,88.933,-36.872
2024-07-04 20:00:00,381.738,2.1,87.59,-38.262
2024-07-04 21:00:00,303.005,2.613,70.355,-31.492
2024-07-04 22:00:00,225.168,1.709,51.947,-24.059
2024-07-04 23:00:00,177.911,1.336,40.956,-18.979
2024-07-05 00:00:00,122.314,1.04,28.179,-12.539
2024-07-05 01:00:00,122.314,1.04,28.179,-12.539
2024-07-05 02:00:00,161.232,1.496,37.384,-16.252
2024-07-05 03:00:00,208.49,1.868,48.374,-21.332
2024-07-05 04:00:00,294.665,2.696,68.569,-30.126
2024-07-05 05:00:00,388.392,2.349,88.691,-36.623
2024-07-05 06:00:00,405.425,1.547,89.532,-36.073
2024-07-05 07:00:00,400.478,1.149,89.002,-37.908
2024-07-05 08:00:00,395.116,0.735,88.581,-39.957
2024-07-05 09:00:00,382.026,0.728,87.843,-42.335
2024-07-05 10:00:00,366.073,1.845,86.266,-43.459
2024-07-05 11:00:00,330.801,1.714,78.192,-40.736
2024-07-05 12:00:00,300.223,1.499,70.362,-36.632
2024-07-05 13:00:00,300.223,1.499,70.362,-36.632
2024-07-05 14:00:00,319.681,1.572,75.174,-39.36
2024-07-05 15:00:00,366.073,1.845,86.266,-43.459
2024-07-05 16:00:00,389.083,0.85,88.516,-40.909
2024-07-05 17:00:00,404.469,0.681,89.195,-38.22
2024-07-05 18:00:00,408.33,1.072,89.461,-36.501
2024-07-05 19:00:00,400.851,1.481,88.933,-36.872
2024-07-05 20:00:00,381.738,2.1,87.59,-38.262
2024-07-05 21:00:00,303.005,2.613,70.355,-31.492
2024-07-05 22:00:00,225.168,1.709,51.947,-24.059
2024-07-05 23:00:00,177.911,1.336,40.956,-18.979
2024-07-06 00:00:00,122.314,1.04,28.179,-12.539
2024-07-06 01:00:00,122.314,1.04,28.179,-12.539
2024-07-06 02:00:00,161.232,1.496,37.384,-16.252
2024-07-06 03:00:00,208.49,1.868,48.374,-21.332
2024-07-06 04:00:00,294.665,2.696,68.569,-30.126
2024-07-06 05:00:00,388.392,2.349,88.691,-36.623
2024-07-06 06:00:00,405.425,1.547,89.532,-36.073
2024-07-06 07:00:00,400.478,1.149,89.002,-37.908
2024-07-06 08:00:00,395.116,0.735,88.581,-39.957
2024-07-06 09:00:00,382.026,0.728,87.843,-42.335
2024-07-06 10:00:00,366.073,1.845,86.266,-43.459
2024-07-06 11:00:00,330.801,1.714,78.192,-40.736
2024-07-06 12:00:00,300.223,1.499,70.362,-36.632
2024-07-06 13:00:00,300.223,1.499,70.362,-36.632
2024-07-06 14:00:00,319.681,1.572,75.174,-39.36
2024-07-06 15:00:00,366.073,1.845,86.266,-43.459
2024-07-06 16:00:00,389.083,0.85,88.516,-40.909
2024-07-06 17:00:00,404.469,0.681,89.195,-38.22
2024-07-06 18:00:00,408.33,1.072,89.461,-36.501
2024-07-06 19:00:00,400.851,1.481,88.933,-36.872
2024-07-06 20:00:00,381.738,2.1,87.59,-38.262
2024-07-06 21:00:00,303.005,2.613,70.355,-31.492
2024-07-06 22:00:00,225.168,1.709,51.947,-24.059
2024-07-06 23:00:00,177.911,1.336,40.956,-18.979
2024-07-07 00:00:00,122.314,1.04,28.179,-12.539
2024-07-07 01:00:00,122.314,1.04,28.179,-12.539
2024-07-07 02:00:00,161.232,1.496,37.384,-16.252
2024-07-07 03:00:00,208.49,1.868,48.374,-21.332
2024-07-07 04:00:00,294.665,2.696,68.569,-30.126
2024-07-07 05:00:00,388.392,2.349,88.691,-36.623
2024-07-07 06:00:00,405.425,1.547,89.532,-36.073
2024-07-07 07:00:00,400.478,1.149,89.002,-37.908
2024-07-07 08:00:00,395.116,0.735,88.581,-39.957
2024-07-07 09:00:00,382.026,0.728,87.843,-42.335
2024-07-07 10:00:00,366.073,1.845,86.266,-43.459
2024-07-07 11:00:00,330.801,1.714,78.192,-40.736
2024-07-07 12:00:00,300.223,1.499,70.362,-36.632
2024-07-07 13:00:00,300.223,1.499,70.362,-36.632
2024-07-07 14:00:00,319.681,1.572,75.174,-39.36
2024-07-07 15:00:00,366.073,1.845,86.266,-43.459
2024-07-07 16:00:00,389.083,0.85,88.516,-40.909
2024-07-07 17:00:00,404.469,0.681,89.195,-38.22
2024-07-07 18:00:00,408.33,1.072,89.461,-36.501
2024-07-07 19:00:00,400.851,1.481,88.933,-36.872
2024-07-07 20:00:00,381.738,2.1,87.59,-38.262
2024-07-07 21:00:00,303.005,2.613,70.355,-31.492
2024-07-07 22:00:00,225.168,1.709,51.947,-24.059
2024-07-07 23:00:00,177.911,1.336,40.956,-18.979
2024-07-08 00:00:00,122.314,1.04,28.179,-12.539
2024-07-08 01:00:00,122.314,1.04,28.179,-12.539
2024-07-08 02:00:00,161.232,1.496,37.384,-16.252
2024-07-08 03:00:00,208.49,1.868,48.374,-21.332
2024-07-08 04:00:00,294.665,2.696,68.569,-30.126
2024-07-08 05:00:00,388.392,2.349,88.691,-36.623
2024-07-08 06:00:00,405.425,1.547,89.532,-36.073
2024-07-08 07:00:00,400.478,1.149,89.002,-37.908
2024-07-08 08:00:00,395.116,0.735,88.581,-39.957
2024-07-08 09:00:00,382.026,0.728,87.843,-42.335
2024-07-08 10:00:00,366.073,1.845,86.266,-43.459
2024-07-08 11:00:00,330.801,1.714,78.192,-40.736
2024-07-08 12:00:00,300.223,1.499,70.362,-36.632
2024-07-08 13:00:00,300.223,1.499,70.362,-36.632
2024-07-08 14:00:00,319.681,1.572,75.174,-39.36
2024-07-08 15:00:00,366.073,1.845,86.266,-43.459
2024-07-08 16:00:00,389.083,0.85,88.516,-40.909
2024-07-08 17:00:00,404.469,0.681,89.195,-38.22
2024-07-08 18:00:00,408.33,1.072,89.461,-36.501
2024-07-08 19:00:00,400.851,1.481,88.933,-36.872
2024-07-08 20:00:00,381.738,2.1,87.59,-38.262
2024-07-08 21:00:00,303.005,2.613,70.355,-31.492
2024-07-08 22:00:00,225.168,1.709,51.947,-24.059
2024-07-08 23:00:00,177.911,1.336,40.956,-18.979
2024-07-09 00:00:00,122.314,1.04,28.179,-12.539
2024-07-09 01:00:00,122.314,1.04,28.179,-12.539
2024-07-09 02:00:00,161.232,1.496,37.384,-16.252
2024-07-09 03:00:00,208.49,1.868,48.374,-21.332
2024-07-09 04:00:00,294.665,2.696,68.569,-30.126
2024-07-09 05:00:00,388.392,2.349,88.691,-36.623
2024-07-09 06:00:00,405.425,1.547,89.532,-36.073
2024-07-09 07:00:00,400.478,1.149,89.002,-37.908
2024-07-09 08:00:00,395.116,0.735,88.581,-39.957
2024-07-09 09:00:00,382.026,0.728,87.843,-42.335
2024-07-09 10:00:00,366.073,1.845,86.266,-43.459
2024-07-09 11:00:00,330.801,1.714,78.192,-40.736
2024-07-09 12:00:00,300.223,1.499,70.362,-36.632
2024-07-09 13:00:00,300.223,1.499,70.362,-36.632
2024-07-09 14:00:00,319.681,1.572,75.174,-39.36
2024-07-09 15:00:00,366.073,1.845,86.266,-43.459
2024-07-09 16:00:00,389.083,0.85,88.516,-40.909
2024-07-09 17:00:00,404.469,0.681,89.195,-38.22
2024-07-09 18:00:00,408.33,1.072,89.461,-36.501
2024-07-09 19:00:00,400.851,1.481,88.933,-36.872
2024-07-09 20:00:00,381.738,2.1,87.59,-38.262
2024-07-09 21:00:00,303.005,2.613,70.355,-31.492
2024-07-09 22:00:00,225.168,1.709,51.947,-24.059
2024-07-09 23:00:00,177.911,1.336,40.956,-18.979
2024-07-10 00:00:00,122.314,1.04,28.179,-12.539
2024-07-10 01:00:00,122.314,1.04,28.179,-12.539
2024-07-10 02:00:00,161.232,1.496,37.384,-16.252
2024-07-10 03:00:00,208.49,1.868,48.374,-21.332
2024-07-10 04:00:00,294.665,2.696,68.569,-30.126
2024-07-10 05:00:00,388.392,2.349,88.691,-36.623
2024-07-10 06:00:00,408.481,4.159,91.471,-40.565
2024-07-10 07:00:00,403.875,3.771,91.061,-42.352
2024-07-10 08:00:00,399.041,3.367,90.65,-44.277
2024-07-10 09:00:00,388.553,3.66,90.374,-46.831
2024-07-10 10:00:00,378.164,4.308,90.143,-48.388
2024-07-10 11:00:00,366.228,5.303,89.18,-50.332
2024-07-10 12:00:00,349.822,6.438,85.698,-50.06
2024-07-10 13:00:00,349.822,6.438,85.698,-50.06
2024-07-10 14:00:00,362.024,5.666,88.281,-50.644
2024-07-10 15:00:00,378.164,4.308,90.143,-48.388
2024-07-10 16:00:00,394.179,3.63,90.69,-45.249
2024-07-10 17:00:00,407.183,3.045,90.982,-42.179
2024-07-10 18:00:00,410.944,3.47,91.204,-40.642
2024-07-10 19:00:00,404.521,4.227,91.061,-41.648
2024-07-10 20:00:00,390.221,5.381,90.593,-43.545
2024-07-10 21:00:00,353.116,8.411,85.732,-45.356
2024-07-10 22:00:00,291.744,9.652,72.412,-42.622
2024-07-10 23:00:00,252.213,10.131,63.824,-39.519
2024-07-11 00:00:00,204.023,10.389,53.363,-34.598
2024-07-11 01:00:00,204.023,10.389,53.363,-34.598
2024-07-11 02:00:00,237.969,10.534,60.984,-37.316
2024-07-11 03:00:00,278.006,10.235,69.724,-40.653
2024-07-11 04:00:00,346.864,8.863,84.577,-44.577
2024-07-11 05:00:00,394.842,5.664,91.268,-41.936
2024-07-11 06:00:00,408.481,4.159,91.471,-40.565
2024-07-11 07:00:00,403.875,3.771,91.061,-42.352
2024-07-11 08:00:00,399.041,3.367,90.65,-44.277
2024-07-11 09:00:00,388.553,3.66,90.374,-46.831
2024-07-11 10:00:00,378.164,4.308,90.143,-48.388
2024-07-11 11:00:00,366.228,5.303,89.18,-50.332
2024-07-11 12:00:00,349.822,6.438,85.698,-50.06
2024-07-11 13:00:00,349.822,6.438,85.698,-50.06
2024-07-11 14:00:00,362.024,5.666,88.281,-50.644
2024-07-11 15:00:00,378.164,4.308,90.143,-48.388
2024-07-11 16:00:00,394.179,3.63,90.69,-45.249
2024-07-11 17:00:00,407.183,3.045,90.982,-42.179
2024-07-11 18:00:00,410.944,3.47,91.204,-40.642
2024-07-11 19:00:00,404.521,4.227,91.061,-41.648
2024-07-11 20:00:00,390.221,5.381,90.593,-43.545
2024-07-11 21:00:00,353.116,8.411,85.732,-45.356
2024-07-11 22:00:00,291.744,9.652,72.412,-42.622
2024-07-11 23:00:00,252.213,10.131,63.824,-39.519
2024-07-12 00:00:00,204.023,10.389,53.363,-34.598
2024-07-12 01:00:00,204.023,10.389,53.363,-34.598
2024-07-12 02:00:00,237.969,10.534,60.984,-37.316
2024-07-12 03:00:00,278.006,10.235,69.724,-40.653
2024-07-12 04:00:00,346.864,8.863,84.577,-44.577
2024-07-12 05:00:00,394.842,5.664,91.268,-41.936
2024-07-12 06:00:00,408.481,4.159,91.471,-40.565
2024-07-12 07:00:00,403.875,3.771,91.061,-42.352
2024-07-12 08:00:00,399.041,3.367,90.65,-44.277
2024-07-12 09:00:00,388.553,3.66,90.374,-46.831
